CUSTOMER_ID,CARD_TYPE
133762914.2857,EMV Petron
133762914.2857,EMV Petron
41103314.2857,EMV Blue MC
83779431.4286,EMV Gold MC
16766501.4286,Regular Visa
16766501.4286,Regular Visa
65585642.8571,BPI Signature Visa
64606571.4286,EMV Gold MC
53999174.2857,E-Credit
65585642.8571,BPI Signature Visa
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
82733285.7143,EMV Gold MC
119383300.0,EMV Gold MC
32019842.8571,EMV Gold MC
67067115.7143,EMV Blue MC
67067115.7143,EMV Blue MC
138132902.8571,E-Credit
138132902.8571,E-Credit
27464872.8571,EMV Gold MC
112218285.7143,EMV Gold MC
79634158.5714,EMV Gold MC
73542142.8571,EMV Gold MC
73542142.8571,EMV Gold MC
1645500.0,EMV Gold MC
89910187.1429,EMV Petron
114128857.1429,EMV Gold MC
119600.0,EMV Gold MC
84884287.1429,EMV Gold MC
139370887.1429,EMV Gold MC
82300214.2857,EMV Gold MC
46432885.7143,EMV Gold MC
46432885.7143,EMV Gold MC
28108728.5714,EMV Gold MC
4867601.4286,EMV Gold MC
82002885.7143,EMV Gold MC
82002885.7143,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
103115930.0,EMV Petron
82293942.8571,E-Credit
28773828.5714,EMV Gold MC
28773828.5714,EMV Gold MC
28773828.5714,EMV Gold MC
105337588.5714,EMV Gold MC
110302514.2857,EMV Gold MC
110302514.2857,EMV Gold MC
76183271.4286,EMV Gold MC
98610160.0,E-Credit
89510042.8571,EMV Petron
71388628.5714,EMV Petron
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
33000415.7143,E-Credit
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
86132458.5714,EMV Gold MC
75723300.0,EMV Gold MC
78505814.2857,EMV Gold MC
98610160.0,EMV Gold MC
85262828.5714,EMV Gold MC
93983715.7143,EMV Gold MC
26836171.4286,PRE-NUMBERED EXPRESS CASH
53999174.2857,E-Credit
124206271.4286,EMV Gold MC
24876085.7143,PRE-NUMBERED EXPRESS CASH
24876085.7143,PRE-NUMBERED EXPRESS CASH
140785528.5714,EMV Blue MC
133775857.1429,EMV Gold MC
141344474.2857,EMV Gold MC
85262828.5714,EMV Gold MC
75526317.1429,EMV Gold MC
75526317.1429,EMV Gold MC
107761928.5714,EMV Gold MC
61637071.4286,EMV Gold MC
118566501.4286,EMV Gold MC
118566501.4286,EMV Gold MC
118566501.4286,EMV Gold MC
111143045.7143,EMV Gold MC
87694885.7143,EMV Gold MC
114673715.7143,EMV Blue MC
40266772.8571,EMV Gold MC
28773828.5714,EMV Gold MC
15583887.1429,EMV Gold MC
128975901.4286,E-Credit
96103572.8571,E-Credit
75526317.1429,E-Credit
96514614.2857,EMV Gold MC
129904285.7143,EMV Gold MC
73581300.0,E-Credit
129904285.7143,EMV Gold MC
119383300.0,EMV Gold MC
119383300.0,EMV Gold MC
29586628.5714,EMV Gold MC
27418714.2857,EMV Gold MC
27418714.2857,EMV Gold MC
27418714.2857,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
129380401.4286,EMV Gold MC
129380401.4286,EMV Gold MC
129380401.4286,EMV Gold MC
129380401.4286,EMV Gold MC
98169100.0,E-Credit
105293100.0,EMV Gold MC
39409342.8571,EMV Gold MC
120323128.5714,EMV Gold MC
116349917.1429,EMV Gold MC
16766501.4286,Regular Visa
62996730.0,Regular Visa
62996730.0,Regular Visa
62996730.0,Regular Visa
62996730.0,Regular Visa
47281758.5714,EMV Blue MC
47281758.5714,EMV Blue MC
47281758.5714,EMV Blue MC
5262544.2857,Magstripe-Blue MC
4246830.0,Magstripe-Blue MC
139753644.2857,Regular Visa
102439158.5714,Regular Visa
78093717.1429,Regular Visa
78093717.1429,Regular Visa
138896058.5714,EMV Blue MC
138896058.5714,EMV Blue MC
23458285.7143,Platinum Visa
5515058.5714,Magstripe-Blue MC
128975901.4286,EMV Blue MC
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
12070215.7143,EMV Blue MC
120537287.1429,EMV Blue MC
60365414.2857,EMV Blue MC
6005715.7143,EMV Blue MC
33589328.5714,EMV Blue MC
33589328.5714,EMV Blue MC
96103572.8571,EMV Blue MC
96103572.8571,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
93141771.4286,EMV Blue MC
2374328.5714,EMV Blue MC
112678542.8571,EMV Blue MC
108872528.5714,EMV Blue MC
42088687.1429,EMV Blue MC
42088687.1429,EMV Blue MC
66675744.2857,Regular Visa
16766501.4286,Regular Visa
106612044.2857,EMV Blue MC
106612044.2857,EMV Blue MC
106612044.2857,EMV Blue MC
66675744.2857,Regular Visa
37430071.4286,BPI Platinum Rewards MC
8120201.4286,BPI Platinum Rewards MC
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
53539530.0,BPI Signature Visa
124258871.4286,BPI Platinum Rewards MC
124258871.4286,BPI Platinum Rewards MC
99579630.0,BPI Platinum Rewards MC
99579630.0,BPI Platinum Rewards MC
99579630.0,BPI Platinum Rewards MC
114872331.4286,BPI Signature Visa
114872331.4286,BPI Signature Visa
97490628.5714,BPI Signature Visa
97490628.5714,BPI Signature Visa
136497900.0,BPI Platinum Rewards MC
136497900.0,BPI Platinum Rewards MC
12216172.8571,Magstripe-Blue MC
47329015.7143,BPI Signature Visa
47329015.7143,BPI Signature Visa
75874500.0,BPI Signature Visa
78108101.4286,EMV Blue MC
3181072.8571,Magstripe-Blue MC
3181072.8571,Magstripe-Blue MC
3181072.8571,Magstripe-Blue MC
122111888.5714,BPI Platinum Rewards MC
122111888.5714,BPI Platinum Rewards MC
16212157.1429,BPI Signature Visa
65585642.8571,BPI Signature Visa
48464000.0,EMV Gold MC
87204342.8571,EMV Gold MC
38218585.7143,EMV Gold MC
69141985.7143,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
83706300.0,EMV Gold MC
66986387.1429,EMV Gold MC
45663730.0,EMV Gold MC
45663730.0,EMV Gold MC
45663730.0,EMV Gold MC
9398157.1429,EMV BPI Edge
9398157.1429,EMV BPI Edge
129646857.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
66672530.0,EMV Blue MC
66672530.0,EMV Blue MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
124986585.7143,EMV Gold MC
78319157.1429,EMV Gold MC
40200731.4286,BPI Platinum Rewards MC
40200731.4286,BPI Platinum Rewards MC
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
70092371.4286,BPI Signature Visa
70092371.4286,BPI Signature Visa
70092371.4286,BPI Signature Visa
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
103115930.0,BPI Signature Visa
103115930.0,BPI Signature Visa
133183901.4286,Magstripe-Blue MC
133183901.4286,Magstripe-Blue MC
133183901.4286,Magstripe-Blue MC
23709460.0,Platinum Visa
23709460.0,Platinum Visa
68166771.4286,BPI Signature Visa
104895172.8571,BPI Signature Visa
104895172.8571,BPI Signature Visa
125162857.1429,BPI Signature Visa
125162857.1429,BPI Signature Visa
125162857.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
61578500.0,BPI Signature Visa
61578500.0,BPI Signature Visa
25030272.8571,BPI Signature Visa
25030272.8571,BPI Signature Visa
98695987.1429,BPI Signature Visa
98695987.1429,BPI Signature Visa
75576174.2857,Magstripe-Blue MC
142190430.0,BPI Signature Visa
142190430.0,BPI Signature Visa
116779101.4286,Magstripe-Blue MC
57034500.0,BPI Signature Visa
9490174.2857,Magstripe-Blue MC
48578801.4286,Magstripe-Blue MC
72387460.0,Magstripe-Blue MC
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
20083242.8571,BPI Signature Visa
25843715.7143,BPI Signature Visa
25290657.1429,BPI Signature Visa
121707272.8571,BPI Signature Visa
32508085.7143,EMV Gold MC
32508085.7143,EMV Gold MC
61578500.0,EMV Gold MC
61578500.0,EMV Gold MC
107508401.4286,EMV Gold MC
107508401.4286,EMV Gold MC
91532815.7143,EMV Gold MC
91532815.7143,EMV Gold MC
91532815.7143,EMV Gold MC
96987144.2857,EMV Petron
91532815.7143,EMV Gold MC
137494330.0,EMV Gold MC
137494330.0,EMV Gold MC
124302017.1429,EMV Gold MC
61578500.0,EMV Gold MC
61578500.0,EMV Gold MC
61578500.0,EMV Gold MC
91532815.7143,EMV Gold MC
133762914.2857,EMV Petron
121934414.2857,EMV Gold MC
122751244.2857,EMV Petron
133762914.2857,EMV Petron
86267230.0,EMV Gold MC
112678542.8571,EMV Petron
20342557.1429,EMV Gold MC
112678542.8571,EMV Petron
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
112678542.8571,EMV Petron
120016457.1429,EMV Gold MC
112678542.8571,EMV Petron
93389928.5714,EMV Gold MC
94717001.4286,EMV Gold MC
5623342.8571,EMV Gold MC
89510042.8571,EMV Gold MC
89510042.8571,EMV Gold MC
79471072.8571,EMV Gold MC
1306301.4286,EMV Gold MC
114514717.1429,EMV Gold MC
132570700.0,EMV Petron
132570700.0,EMV Petron
65073457.1429,EMV Gold MC
82840515.7143,EMV Petron
17422042.8571,EMV Gold MC
17860160.0,EMV Petron
17860160.0,EMV Petron
63669345.7143,EMV Petron
96103572.8571,EMV Petron
59498557.1429,EMV Gold MC
12040458.5714,EMV Gold MC
137494330.0,EMV Gold MC
137494330.0,EMV Gold MC
25290657.1429,EMV Petron
52283157.1429,EMV Petron
38487900.0,EMV Gold MC
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
19751258.5714,EMV Gold MC
94254300.0,EMV Petron
25290657.1429,EMV Petron
41179328.5714,EMV Gold MC
56741874.2857,EMV Gold MC
72130.0,EMV Gold MC
72130.0,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
27844287.1429,EMV Gold MC
39901528.5714,EMV Petron
39901528.5714,EMV Petron
39901528.5714,EMV Petron
138686000.0,EMV Gold MC
138686000.0,EMV Gold MC
138686000.0,EMV Gold MC
65073457.1429,EMV Gold MC
65073457.1429,EMV Gold MC
22476930.0,EMV Gold MC
37430071.4286,BPI Platinum Rewards MC
98610160.0,EMV Gold MC
57756474.2857,Magstripe-Blue MC
75526317.1429,EMV Gold MC
112137385.7143,EMV Gold MC
139503314.2857,Magstripe-Blue MC
139503314.2857,Magstripe-Blue MC
9490174.2857,Magstripe-Blue MC
133762914.2857,EMV Petron
133762914.2857,EMV Petron
141444228.5714,EMV Petron
109696258.5714,Regular Visa
121336300.0,EMV Gold MC
70062142.8571,EMV Gold MC
24876085.7143,PRE-NUMBERED EXPRESS CASH
24876085.7143,PRE-NUMBERED EXPRESS CASH
24876085.7143,PRE-NUMBERED EXPRESS CASH
57034500.0,BPI Signature Visa
89510042.8571,EMV Gold MC
38487900.0,EMV Gold MC
82952172.8571,EMV Gold MC
82952172.8571,EMV Gold MC
89510042.8571,EMV Gold MC
31980142.8571,EMV Gold MC
79143785.7143,Regular Visa
40266772.8571,EMV Gold MC
44930244.2857,BPI Signature Visa
44930244.2857,BPI Signature Visa
44930244.2857,BPI Signature Visa
44930244.2857,BPI Signature Visa
131697487.1429,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
132570700.0,EMV Petron
132570700.0,EMV Petron
132570700.0,EMV Petron
57141772.8571,BPI Platinum Rewards MC
62014685.7143,EMV BPI Edge
63669345.7143,EMV Petron
84033171.4286,BPI Signature Visa
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
41103314.2857,EMV Blue MC
77535645.7143,BPI Signature Visa
77535645.7143,BPI Signature Visa
98695987.1429,BPI Signature Visa
98695987.1429,BPI Signature Visa
98695987.1429,BPI Signature Visa
116349917.1429,EMV Gold MC
116349917.1429,EMV Gold MC
46562830.0,EMV Gold MC
56027644.2857,EMV Gold MC
114872331.4286,BPI Signature Visa
114872331.4286,BPI Signature Visa
75576174.2857,Magstripe-Blue MC
75576174.2857,Magstripe-Blue MC
42791742.8571,EMV Gold MC
42791742.8571,EMV Gold MC
112332214.2857,EMV Gold MC
140785528.5714,EMV Blue MC
96103572.8571,EMV Petron
96103572.8571,EMV Petron
137494330.0,EMV Gold MC
86507042.8571,EMV Gold MC
43952914.2857,EMV Gold MC
118557058.5714,EMV Petron
87854630.0,EMV Gold MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
42499942.8571,Platinum Visa
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
119781600.0,BPI Platinum Rewards MC
32019842.8571,EMV Gold MC
56741874.2857,EMV Gold MC
56741874.2857,EMV Gold MC
32019842.8571,EMV Gold MC
32019842.8571,EMV Gold MC
119383300.0,EMV Gold MC
134934744.2857,EMV Blue MC
78319157.1429,EMV Gold MC
78319157.1429,EMV Gold MC
120537287.1429,EMV Blue MC
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
2374328.5714,EMV Blue MC
2374328.5714,EMV Blue MC
2374328.5714,EMV Blue MC
2374328.5714,EMV Blue MC
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
125761257.1429,EMV Gold MC
125761257.1429,EMV Gold MC
135968485.7143,BPI Platinum Rewards MC
40088187.1429,E-Credit
87457701.4286,Magstripe-Blue MC
89897457.1429,EMV Gold MC
44564457.1429,BPI Platinum Rewards MC
44564457.1429,BPI Platinum Rewards MC
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
110193000.0,BPI Signature Visa
114128857.1429,EMV Gold MC
49587142.8571,EMV Gold MC
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
69435300.0,BPI Signature Visa
48464000.0,EMV Gold MC
48464000.0,EMV Gold MC
72130.0,EMV Gold MC
72130.0,EMV Gold MC
99579630.0,BPI Platinum Rewards MC
114673715.7143,EMV Blue MC
114673715.7143,EMV Blue MC
45056114.2857,EMV Blue MC
132244215.7143,BPI Signature Visa
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
90189358.5714,EMV Blue MC
24478160.0,E-Credit
5623342.8571,EMV Gold MC
118942014.2857,EMV Gold MC
73058185.7143,EMV Blue MC
128748585.7143,BPI Signature Visa
61290028.5714,EMV Blue MC
122116017.1429,EMV Gold MC
94717001.4286,EMV Gold MC
390415.7143,Magstripe-Blue MC
96558928.5714,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
16212157.1429,BPI Signature Visa
39032057.1429,EMV Gold MC
108872528.5714,EMV Blue MC
65585642.8571,BPI Signature Visa
65585642.8571,BPI Signature Visa
122064760.0,Magstripe-Blue MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
24997357.1429,E-Credit
96103572.8571,E-Credit
96103572.8571,E-Credit
96103572.8571,E-Credit
130070615.7143,EMV Gold MC
82227157.1429,E-Credit
140660915.7143,EMV Gold MC
140660915.7143,EMV Gold MC
140660915.7143,EMV Gold MC
140660915.7143,EMV Gold MC
140660915.7143,EMV Gold MC
82227157.1429,E-Credit
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
120016457.1429,EMV Gold MC
89910187.1429,EMV Petron
107765442.8571,EMV Gold MC
99795885.7143,EMV Gold MC
82127044.2857,EMV Gold MC
16212157.1429,BPI Signature Visa
77322914.2857,Regular Visa
77322914.2857,Regular Visa
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
84730331.4286,Magstripe-Blue MC
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
41351914.2857,EMV Gold MC
17422042.8571,EMV Gold MC
82227157.1429,EMV BPI Edge
17422042.8571,EMV Gold MC
75874500.0,EMV Gold MC
75874500.0,EMV Gold MC
65700930.0,EMV Petron
142190430.0,BPI Signature Visa
142190430.0,BPI Signature Visa
18296242.8571,BPI Platinum Rewards MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
97233874.2857,Regular Visa
109267058.5714,Magstripe-Blue MC
139370887.1429,EMV Gold MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
18296242.8571,BPI Platinum Rewards MC
94423157.1429,EMV Gold MC
42088687.1429,EMV Blue MC
61578500.0,EMV Gold MC
61578500.0,EMV Gold MC
61578500.0,EMV Gold MC
20083242.8571,EMV Gold MC
43952914.2857,EMV Gold MC
43952914.2857,EMV Gold MC
43952914.2857,EMV Gold MC
43952914.2857,EMV Gold MC
82300214.2857,EMV Gold MC
82300214.2857,EMV Gold MC
70062142.8571,EMV Gold MC
1645500.0,EMV Gold MC
71388628.5714,EMV Petron
86305317.1429,Magstripe-Blue MC
28775658.5714,EMV Gold MC
28773828.5714,EMV Gold MC
62014301.4286,EMV Gold MC
62014301.4286,EMV Gold MC
5623342.8571,EMV Gold MC
73542142.8571,EMV Gold MC
75874500.0,BPI Signature Visa
102711160.0,Magstripe-Blue MC
70092371.4286,BPI Signature Visa
70092371.4286,BPI Signature Visa
105337588.5714,EMV Gold MC
105337588.5714,EMV Gold MC
105337588.5714,EMV Gold MC
60225871.4286,BPI Signature Visa
60225871.4286,BPI Signature Visa
122751244.2857,EMV Petron
136497900.0,BPI Platinum Rewards MC
136497900.0,BPI Platinum Rewards MC
119600.0,EMV Petron
125162857.1429,BPI Signature Visa
125162857.1429,BPI Signature Visa
13971857.1429,EMV Gold MC
13971857.1429,EMV Gold MC
129904285.7143,EMV Gold MC
129904285.7143,EMV Gold MC
129904285.7143,EMV Gold MC
13971857.1429,EMV Gold MC
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
131413285.7143,BPI Signature Visa
103115930.0,EMV Petron
52662558.5714,Magstripe-Blue MC
53202615.7143,E-Credit
142190430.0,EMV Blue MC
142190430.0,EMV Blue MC
86132458.5714,EMV Gold MC
142190430.0,EMV Blue MC
107761928.5714,EMV Gold MC
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
16766501.4286,Regular Visa
16766501.4286,Regular Visa
54270871.4286,EMV BPI Edge
16766501.4286,Regular Visa
53092888.5714,EMV Gold MC
53092888.5714,EMV Gold MC
53092888.5714,EMV Gold MC
97434558.5714,Magstripe-Blue MC
48578801.4286,Magstripe-Blue MC
27851142.8571,EMV Gold MC
27851142.8571,EMV Gold MC
34297442.8571,EMV Gold MC
34297442.8571,EMV Gold MC
34297442.8571,EMV Gold MC
114128857.1429,EMV Gold MC
114128857.1429,EMV Gold MC
83706300.0,EMV Gold MC
83706300.0,EMV Gold MC
40200731.4286,BPI Platinum Rewards MC
69141985.7143,EMV Gold MC
56690244.2857,EMV Gold MC
65698542.8571,BPI Signature Visa
61637071.4286,EMV Gold MC
61637071.4286,EMV Gold MC
50485101.4286,EMV Blue MC
85262828.5714,EMV Gold MC
85262828.5714,EMV Gold MC
112678542.8571,EMV Petron
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
45200344.2857,BPI Signature Visa
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
96476371.4286,EMV Gold MC
58956142.8571,E-Credit
43001287.1429,EMV Gold MC
73581300.0,EMV Gold MC
73581300.0,EMV Gold MC
45663730.0,EMV Gold MC
108875387.1429,BPI Platinum Rewards MC
108875387.1429,BPI Platinum Rewards MC
9687717.1429,EMV Gold MC
140942730.0,EMV Blue MC
7384130.0,Magstripe-Blue MC
20376174.2857,Magstripe-Blue MC
51603771.4286,BPI Signature Visa
51603771.4286,BPI Signature Visa
125156301.4286,EMV Gold MC
38502185.7143,EMV Gold MC
78093717.1429,Regular Visa
25843715.7143,BPI Signature Visa
109267058.5714,E-Credit
41351914.2857,EMV Petron
104706888.5714,Regular Visa
90956230.0,Regular Visa
28565500.0,E-Credit
28773828.5714,EMV Gold MC
28773828.5714,EMV Gold MC
10565787.1429,EMV Gold MC
82227157.1429,EMV BPI Edge
66675744.2857,Regular Visa
33589328.5714,EMV Blue MC
33589328.5714,EMV Blue MC
33589328.5714,EMV Blue MC
128748585.7143,E-Credit
128748585.7143,E-Credit
37114745.7143,EMV Gold MC
128748585.7143,E-Credit
76584285.7143,EMV Gold MC
59498557.1429,EMV Gold MC
128748585.7143,E-Credit
32019842.8571,EMV Gold MC
32019842.8571,EMV Gold MC
86891715.7143,BPI Platinum Rewards MC
86891715.7143,BPI Platinum Rewards MC
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
19751258.5714,EMV Gold MC
19751258.5714,EMV Gold MC
44564457.1429,BPI Platinum Rewards MC
19751258.5714,EMV Gold MC
82002885.7143,EMV Gold MC
82002885.7143,EMV Gold MC
82002885.7143,EMV Gold MC
82002885.7143,EMV Gold MC
34497344.2857,EMV Petron
34497344.2857,EMV Petron
70668630.0,EMV Blue MC
102305500.0,EMV BPI Edge
102305500.0,EMV BPI Edge
102305500.0,EMV BPI Edge
102305500.0,EMV BPI Edge
72902101.4286,BPI Signature Visa
52662558.5714,Magstripe-Blue MC
132459430.0,EMV Gold MC
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
43077302.8571,Platinum Visa
112678542.8571,EMV Blue MC
54270871.4286,EMV BPI Edge
54270871.4286,EMV BPI Edge
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
18296242.8571,EMV Gold MC
112332214.2857,EMV Gold MC
33000415.7143,E-Credit
92996414.2857,BPI Platinum Rewards MC
93970858.5714,E-Credit
45200344.2857,Platinum Visa
82227157.1429,EMV BPI Edge
57737172.8571,Magstripe-Blue MC
24478160.0,BPI Signature Visa
24478160.0,BPI Signature Visa
16212157.1429,BPI Signature Visa
41179328.5714,EMV Gold MC
41179328.5714,EMV Gold MC
41179328.5714,EMV Gold MC
65144300.0,EMV Gold MC
65144300.0,EMV Gold MC
46432885.7143,EMV Gold MC
78093717.1429,Regular Visa
78093717.1429,Regular Visa
9398157.1429,EMV BPI Edge
97131071.4286,EMV Gold MC
97131071.4286,EMV Gold MC
107761928.5714,EMV Gold MC
107761928.5714,EMV Gold MC
107761928.5714,EMV Gold MC
69141985.7143,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
29976157.1429,EMV Gold MC
83706300.0,EMV Gold MC
82380271.4286,EMV Gold MC
93983715.7143,EMV Gold MC
107761928.5714,E-Credit
33493228.5714,E-Credit
79634158.5714,EMV Gold MC
25290657.1429,E-Credit
93886572.8571,EMV Gold MC
70092371.4286,BPI Signature Visa
93886572.8571,EMV Gold MC
140745885.7143,EMV Gold MC
125162857.1429,BPI Signature Visa
28773828.5714,EMV Gold MC
73542142.8571,EMV Gold MC
4574044.2857,EMV Gold MC
4574044.2857,EMV Gold MC
43952914.2857,EMV Gold MC
43952914.2857,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
1645500.0,EMV Gold MC
70062142.8571,EMV Gold MC
70062142.8571,EMV Gold MC
94423157.1429,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
127239000.0,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
39409342.8571,EMV Gold MC
96103572.8571,E-Credit
106646714.2857,EMV Gold MC
106646714.2857,EMV Gold MC
106646714.2857,EMV Gold MC
73581300.0,E-Credit
82002885.7143,Regular Visa
39032057.1429,EMV Gold MC
96558928.5714,BPI Signature Visa
121934414.2857,EMV Gold MC
38417714.2857,EMV Gold MC
82127044.2857,EMV Gold MC
77279585.7143,EMV Gold MC
77279585.7143,EMV Gold MC
79281642.8571,EMV Gold MC
118942014.2857,E-Credit
51603771.4286,E-Credit
38275530.0,EMV Gold MC
5623342.8571,EMV Gold MC
90804371.4286,EMV Gold MC
125761257.1429,EMV Gold MC
125761257.1429,EMV Gold MC
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
86132458.5714,BPI Signature Visa
22479928.5714,E-Credit
101996701.4286,EMV Gold MC
101996701.4286,EMV Gold MC
3549028.5714,EMV Gold MC
3549028.5714,EMV Gold MC
105293100.0,EMV Gold MC
94717001.4286,EMV Gold MC
94717001.4286,EMV Gold MC
103701914.2857,EMV Gold MC
78319157.1429,EMV Gold MC
29995728.5714,EMV Blue MC
29995728.5714,EMV Blue MC
29995728.5714,EMV Blue MC
100913571.4286,EMV Gold MC
40691014.2857,EMV Gold MC
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
82227157.1429,EMV BPI Edge
114514717.1429,EMV Gold MC
59746928.5714,EMV Gold MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
79471072.8571,EMV Gold MC
133762914.2857,EMV Petron
133762914.2857,EMV Petron
66986387.1429,EMV Gold MC
31980142.8571,EMV Gold MC
40266772.8571,EMV Gold MC
40266772.8571,EMV Gold MC
40266772.8571,EMV Gold MC
40266772.8571,EMV Gold MC
79143785.7143,Regular Visa
75140685.7143,EMV Gold MC
36982228.5714,EMV Gold MC
66956928.5714,EMV Petron
14399585.7143,EMV Gold MC
82345201.4286,E-Credit
99273902.8571,EMV Gold MC
99273902.8571,EMV Gold MC
47065514.2857,EMV Petron
47065514.2857,EMV Petron
63703857.1429,EMV Gold MC
19580285.7143,EMV Gold MC
111881728.5714,BPI Platinum Rewards MC
81772800.0,EMV Gold MC
111881728.5714,BPI Platinum Rewards MC
84730331.4286,Magstripe-Blue MC
116033302.8571,Magstripe-Blue MC
