CUSTOMER_ID,CARD_TYPE
96103572.8571,EMV Petron
131697487.1429,EMV Gold MC
86507042.8571,EMV Gold MC
52662558.5714,Magstripe-Blue MC
53092888.5714,EMV Gold MC
50485101.4286,EMV Blue MC
125156301.4286,EMV Gold MC
76584285.7143,EMV Gold MC
57737172.8571,Magstripe-Blue MC
25290657.1429,E-Credit
82002885.7143,Regular Visa
38417714.2857,EMV Gold MC
14399585.7143,EMV Gold MC
119057430.0,EMV Gold MC
53457101.4286,Magstripe-Blue MC
129898942.8571,BPI Signature Visa
113307142.8571,EMV Gold MC
7980758.5714,BPI Signature Visa
71666202.8571,E-Credit
135331785.7143,Magstripe-Blue MC
19580285.7143,BPI Signature Visa
121707272.8571,E-Credit
99270244.2857,BPI Platinum Rewards MC
103925157.1429,E-Credit
103020414.2857,EMV Gold MC
123069015.7143,EMV Blue MC
131233471.4286,EMV Gold MC
28129672.8571,EMV Blue MC
84800328.5714,EMV Blue MC
76476300.0,BPI Signature Visa
33590928.5714,EMV Blue MC
120740142.8571,EMV Gold MC
98169100.0,EMV Gold MC
39336428.5714,EMV Gold MC
38417714.2857,BPI Signature Visa
32362830.0,EMV Gold MC
86594701.4286,Magstripe-Blue MC
25033442.8571,Magstripe-Blue MC
19734317.1429,EMV Gold MC
107765442.8571,Regular Visa
70500142.8571,EMV Gold MC
62560815.7143,EMV Gold MC
6479071.4286,EMV Gold MC
13183460.0,BPI Platinum Rewards MC
84598700.0,Magstripe-Blue MC
84598700.0,E-Credit
130756085.7143,EMV Blue MC
140572514.2857,EMV Gold MC
95063142.8571,EMV Gold MC
78093717.1429,E-Credit
63643458.5714,E-Credit
50383271.4286,EMV Gold MC
116373457.1429,BPI Signature Visa
91006542.8571,EMV Petron
24790457.1429,EMV Gold MC
86874602.8571,EMV Petron
43474387.1429,EMV Blue MC
16548114.2857,EMV Gold MC
17378431.4286,Magstripe-Blue MC
24482558.5714,EMV Gold MC
127268842.8571,EMV Gold MC
42523387.1429,EMV Gold MC
25342557.1429,EMV Gold MC
25875345.7143,EMV Petron
2609215.7143,EMV Gold MC
119470742.8571,EMV Gold MC
77002972.8571,E-Credit
8518385.7143,EMV Blue MC
67159930.0,EMV Gold MC
56810014.2857,EMV Blue MC
12022085.7143,EMV BPI Edge
138757615.7143,BPI Signature Visa
57101942.8571,EMV Petron
127212157.1429,E-Credit
79507285.7143,E-Credit
505571.4286,EMV Gold MC
121047757.1429,EMV Blue MC
73268642.8571,EMV Gold MC
75477942.8571,EMV Gold MC
118495272.8571,Regular Visa
98420617.1429,EMV Gold MC
69435300.0,EMV BPI Edge
49745142.8571,EMV Petron
83779431.4286,BPI Platinum Rewards MC
71382757.1429,BPI Signature Visa
122062915.7143,EMV Gold MC
34159287.1429,EMV Blue MC
116746201.4286,BPI Signature Visa
104895172.8571,EMV Gold MC
81798485.7143,EMV Gold MC
60421574.2857,Magstripe-Blue MC
110978887.1429,EMV Gold MC
76584285.7143,E-Credit
121508714.2857,Regular Visa
93167915.7143,BPI Platinum Rewards MC
6907858.5714,EMV Gold MC
36595401.4286,BPI Platinum Rewards MC
38178044.2857,BPI Signature Visa
81937000.0,EMV Gold MC
4867601.4286,E-Credit
819101.4286,EMV Gold MC
15187601.4286,EMV Gold MC
28847157.1429,EMV Gold MC
39144942.8571,EMV Gold MC
56797757.1429,EMV Gold MC
4303328.5714,EMV Gold MC
89513301.4286,EMV Gold MC
59307601.4286,EMV Gold MC
29884628.5714,EMV Blue MC
87907572.8571,EMV Petron
57141772.8571,BPI Signature Visa
90404314.2857,EMV Blue MC
53797014.2857,EMV Gold MC
27547685.7143,EMV Gold MC
127274387.1429,EMV Blue MC
110389444.2857,Regular Visa
87169428.5714,EMV Gold MC
60612058.5714,Regular Visa
132130360.0,EMV Gold MC
132179072.8571,EMV Blue MC
73993474.2857,EMV Petron
23599830.0,EMV Blue MC
54710317.1429,E-Credit
129380401.4286,E-Credit
105761617.1429,Magstripe-Blue MC
40198144.2857,EMV Petron
120070371.4286,EMV Gold MC
48645857.1429,EMV Petron
134241615.7143,Platinum Visa
124730971.4286,EMV Gold MC
94759272.8571,BPI Platinum Rewards MC
99946714.2857,BPI Signature Visa
24524328.5714,EMV Gold MC
92141787.1429,EMV Petron
65698542.8571,BPI Platinum Rewards MC
124679201.4286,Magstripe-Blue MC
66730430.0,EMV BPI Edge
14494685.7143,EMV Blue MC
38482088.5714,Magstripe-Blue MC
28548472.8571,EMV Gold MC
61993601.4286,BPI Platinum Rewards MC
139518188.5714,Platinum Visa
129221871.4286,E-Credit
42769042.8571,EMV Gold MC
30356957.1429,EMV Gold MC
68201471.4286,EMV Gold MC
112413602.8571,EMV Gold MC
13740001.4286,EMV Gold MC
38073617.1429,EMV Gold MC
2803160.0,Magstripe-Blue MC
94520901.4286,EMV Gold MC
75242571.4286,EMV Gold MC
141700671.4286,EMV Gold MC
90040171.4286,EMV Gold MC
131065485.7143,Platinum Visa
26056874.2857,EMV Gold MC
81775371.4286,Magstripe-Blue MC
121571244.2857,EMV Blue MC
46269157.1429,EMV Gold MC
9738600.0,BPI Signature Visa
105741828.5714,EMV Gold MC
90232428.5714,BPI Signature Visa
69309444.2857,E-Credit
80659557.1429,BPI Signature Visa
72794558.5714,Regular Visa
99085828.5714,EMV Gold MC
77730574.2857,EMV Gold MC
115900331.4286,Magstripe-Blue MC
18512787.1429,EMV Blue MC
135763285.7143,BPI Signature Visa
133775857.1429,E-Credit
119383300.0,BPI Signature Visa
7090628.5714,EMV Gold MC
22596728.5714,EMV Gold MC
24802014.2857,Platinum Visa
94759272.8571,EMV Gold MC
33916442.8571,EMV Gold MC
99742315.7143,EMV Gold MC
120986888.5714,Magstripe-Blue MC
132904887.1429,BPI Signature Visa
61637071.4286,E-Credit
108874272.8571,BPI Platinum Rewards MC
38185287.1429,EMV Gold MC
71592272.8571,EMV Gold MC
592328.5714,EMV Gold MC
24482558.5714,E-Credit
134662158.5714,EMV Gold MC
75058087.1429,Platinum Visa
44775787.1429,EMV Gold MC
13362488.5714,Magstripe-Blue MC
1920828.5714,EMV Blue MC
129372145.7143,EMV Gold MC
70022315.7143,EMV Blue MC
116642460.0,EMV Gold MC
103866374.2857,EMV Gold MC
51662815.7143,EMV Blue MC
94805700.0,EMV Petron
19880644.2857,Magstripe-Blue MC
47908031.4286,Magstripe-Blue MC
85410585.7143,EMV Gold MC
24876085.7143,EMV Gold MC
19880644.2857,E-Credit
42092587.1429,BPI Platinum Rewards MC
91166585.7143,Platinum Visa
129504000.0,EMV Gold MC
109525057.1429,EMV Blue MC
65802571.4286,EMV Gold MC
100475928.5714,EMV Blue MC
57034500.0,EMV Blue MC
26713672.8571,EMV Blue MC
4384144.2857,EMV Gold MC
69742828.5714,E-Credit
99153517.1429,Magstripe-Blue MC
111143045.7143,BPI Signature Visa
78726858.5714,Magstripe-Blue MC
138889558.5714,BPI Platinum Rewards MC
38482088.5714,E-Credit
131413285.7143,EMV Gold MC
41069514.2857,Magstripe-Blue MC
129221871.4286,EMV Blue MC
129177428.5714,EMV Petron
49113428.5714,Regular Visa
28920901.4286,EMV Gold MC
40198144.2857,EMV Gold MC
22479928.5714,BPI Signature Visa
126863288.5714,Regular Visa
38863187.1429,Regular Visa
131307445.7143,BPI Signature Visa
93971300.0,E-Credit
20706942.8571,EMV Blue MC
25201801.4286,Magstripe-Blue MC
752157.1429,BPI Signature Visa
66819600.0,EMV Gold MC
25875345.7143,E-Credit
108990714.2857,BPI Signature Visa
66956928.5714,BPI Signature Visa
34254158.5714,EMV BPI Edge
25875345.7143,Regular Visa
70107500.0,BPI Platinum Rewards MC
7488744.2857,EMV Gold MC
70357030.0,EMV Gold MC
84883228.5714,BPI Signature Visa
62349814.2857,EMV Gold MC
7384130.0,BPI Signature Visa
93886572.8571,E-Credit
83186630.0,EMV Gold MC
97434558.5714,EMV BPI Edge
24802014.2857,E-Credit
135048815.7143,EMV BPI Edge
78127157.1429,EMV Gold MC
15574145.7143,Regular Visa
112415002.8571,Regular Visa
13497457.1429,BPI Platinum Rewards MC
89897457.1429,Platinum Visa
130989087.1429,EMV Gold MC
129093460.0,EMV Gold MC
10053701.4286,EMV Gold MC
127501457.1429,EMV Gold MC
1383644.2857,BPI Signature Visa
67829415.7143,EMV Gold MC
138132902.8571,EMV Gold MC
43794942.8571,EMV Petron
131956317.1429,Magstripe-Blue MC
73126071.4286,EMV Gold MC
134672372.8571,EMV Gold MC
77822130.0,EMV Gold MC
102830887.1429,Magstripe-Blue MC
43208631.4286,Magstripe-Blue MC
43544428.5714,EMV Blue MC
17860160.0,EMV Gold MC
79243171.4286,EMV Gold MC
44024002.8571,EMV Petron
47922158.5714,E-Credit
136839087.1429,EMV Gold MC
5066458.5714,E-Credit
112228787.1429,EMV Gold MC
113575400.0,EMV Blue MC
131883588.5714,EMV Gold MC
68178971.4286,EMV Blue MC
9753714.2857,EMV Gold MC
75378885.7143,EMV Gold MC
36421015.7143,Magstripe-Blue MC
40629942.8571,EMV Blue MC
52457914.2857,EMV Gold MC
138321000.0,EMV Gold MC
30446557.1429,EMV Gold MC
27418714.2857,BPI Signature Visa
107039642.8571,EMV Gold MC
52538460.0,Magstripe-Blue MC
65802571.4286,E-Credit
139656714.2857,EMV Petron
48757085.7143,EMV Gold MC
110389444.2857,PRE-NUMBERED EXPRESS CASH
112678542.8571,BPI Signature Visa
