CUSTOMER_ID,SAVINGS_ACCOUNT_INDICATOR,CHECKING_ACCOUNT_INDICATOR,TIME_DEPOSIT_ACCOUNT_INDICATOR,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,PERSONAL_LOAN_INDICATOR,BB_LOAN_INDICATOR,LIFE_INSURANCE_INDICATOR,NONLIFE_INSURANCE_INDICATOR,INVESTMENT_INDICATOR,CURRENT_MONTH
73287672.8571,1,1,0,0,0,1,1,1,1,0,11/2023
73303115.7143,1,0,0,0,0,1,0,0,0,0,11/2023
73341942.8571,0,1,0,0,0,0,0,0,0,0,11/2023
73542142.8571,1,1,1,0,0,1,0,1,0,1,11/2023
73581300.0,1,0,0,0,0,1,0,1,0,1,11/2023
73667657.1429,1,0,0,0,0,1,0,1,0,0,11/2023
73672457.1429,1,0,0,0,0,0,0,1,0,1,11/2023
73749630.0,1,0,0,0,0,1,1,0,0,0,11/2023
73847685.7143,1,1,0,0,0,1,1,1,0,0,11/2023
73889745.7143,0,0,0,0,0,0,1,0,0,0,11/2023
73926571.4286,0,1,0,0,0,1,0,0,0,0,11/2023
73993474.2857,1,1,0,0,0,1,0,0,0,0,11/2023
74023300.0,0,1,0,0,0,0,0,0,0,0,11/2023
74124828.5714,1,1,0,0,0,0,1,1,1,0,11/2023
74409544.2857,0,0,0,1,0,0,0,0,0,0,11/2023
74434285.7143,0,0,0,0,0,0,0,1,0,0,11/2023
74435158.5714,1,1,0,0,0,1,0,0,0,0,11/2023
74533300.0,1,1,0,0,0,1,0,0,0,1,11/2023
74571015.7143,1,1,0,0,0,1,1,1,0,0,11/2023
74578730.0,1,1,0,0,0,1,0,1,0,1,11/2023
75058087.1429,1,0,0,0,0,1,0,0,0,0,11/2023
75140685.7143,1,1,0,0,0,1,0,0,0,0,11/2023
75242571.4286,1,0,1,0,0,1,0,0,0,0,11/2023
75300614.2857,0,1,0,1,0,1,0,0,0,0,11/2023
75378885.7143,1,0,0,0,0,1,0,0,0,1,11/2023
75421630.0,1,0,0,0,0,0,0,0,0,0,11/2023
75477942.8571,0,1,0,0,0,1,0,0,0,0,11/2023
75526317.1429,1,0,0,0,0,1,0,0,0,0,11/2023
75576174.2857,0,1,0,0,0,1,1,0,0,0,11/2023
75723300.0,1,1,0,0,0,1,0,0,0,1,11/2023
75743158.5714,0,1,0,1,0,1,1,1,0,0,11/2023
75775930.0,1,1,0,0,0,0,1,1,0,1,11/2023
75802615.7143,1,1,0,0,0,1,0,0,0,0,11/2023
75874500.0,1,1,0,1,0,1,0,1,1,0,11/2023
76031071.4286,1,1,0,0,0,1,1,1,0,0,11/2023
76058115.7143,1,0,0,0,0,1,0,0,0,0,11/2023
76065187.1429,1,1,0,0,0,1,0,0,0,0,11/2023
76110002.8571,1,1,0,0,0,1,0,1,0,0,11/2023
76170242.8571,1,1,0,1,0,1,0,1,1,0,11/2023
76172100.0,1,1,0,0,0,0,0,1,1,1,11/2023
76183271.4286,1,0,0,0,0,1,0,0,0,0,11/2023
76260642.8571,1,1,0,1,0,1,1,1,1,0,11/2023
76302172.8571,1,0,0,0,0,1,0,0,0,1,11/2023
76458142.8571,1,0,0,0,0,0,0,0,0,0,11/2023
76476300.0,1,1,1,0,0,1,1,0,0,1,11/2023
76522887.1429,1,1,0,1,0,1,0,0,0,0,11/2023
76543287.1429,1,1,0,1,0,1,0,0,0,0,11/2023
76584285.7143,0,1,0,0,0,1,0,0,0,0,11/2023
76624528.5714,1,0,0,0,0,0,0,1,0,0,11/2023
76707371.4286,1,1,0,0,0,1,1,1,0,0,11/2023
76892744.2857,0,0,0,0,0,0,0,0,0,0,11/2023
77002972.8571,1,0,0,0,0,1,1,0,0,0,11/2023
77279585.7143,1,0,0,0,0,1,0,1,0,1,11/2023
77322914.2857,1,0,0,0,0,1,0,0,0,1,11/2023
77395871.4286,1,0,0,0,0,0,0,1,0,0,11/2023
77441085.7143,1,1,0,0,0,0,0,0,0,0,11/2023
77468487.1429,1,1,0,0,0,0,0,1,1,0,11/2023
77535645.7143,0,0,0,0,0,1,0,0,0,0,11/2023
77635415.7143,1,0,0,0,0,1,0,0,0,0,11/2023
77730574.2857,1,1,0,0,1,1,1,0,0,0,11/2023
77822130.0,1,0,0,0,0,1,0,0,0,0,11/2023
78012057.1429,1,1,0,0,0,0,0,1,0,1,11/2023
78093717.1429,1,0,0,0,0,1,0,0,0,0,11/2023
78108101.4286,1,0,0,0,0,1,1,0,0,0,11/2023
78127157.1429,1,0,0,0,0,1,0,0,0,0,11/2023
78304485.7143,1,0,0,0,1,1,0,0,0,0,11/2023
78319157.1429,0,1,0,0,0,1,0,1,0,0,11/2023
78362514.2857,1,1,0,0,0,0,1,0,0,0,11/2023
78456144.2857,1,0,0,0,0,0,0,0,0,0,11/2023
78505814.2857,0,1,0,0,0,1,1,1,0,0,11/2023
78557387.1429,1,0,0,0,0,0,1,0,0,0,11/2023
78726858.5714,1,0,0,0,0,1,0,0,0,0,11/2023
78727130.0,0,1,0,0,0,0,0,0,0,0,11/2023
78738785.7143,1,0,0,0,0,1,1,1,0,0,11/2023
78745642.8571,1,1,0,0,0,1,1,0,0,0,11/2023
78847242.8571,1,0,0,0,0,0,0,1,1,0,11/2023
78974285.7143,1,1,1,0,0,0,0,0,0,1,11/2023
79143785.7143,0,1,0,0,0,1,0,0,0,0,11/2023
79243171.4286,1,0,0,0,1,1,0,0,0,0,11/2023
79254502.8571,1,0,0,0,0,0,0,0,0,0,11/2023
79281642.8571,1,1,0,0,0,1,0,0,0,0,11/2023
79355314.2857,1,0,0,0,0,0,0,0,0,0,11/2023
79408330.0,1,1,0,0,0,1,1,1,0,0,11/2023
79471072.8571,1,1,0,1,0,1,1,0,0,0,11/2023
79507285.7143,1,0,0,0,0,1,0,1,0,1,11/2023
79535031.4286,1,1,0,0,0,1,1,1,1,0,11/2023
79589574.2857,1,0,0,0,0,0,0,0,0,0,11/2023
79592917.1429,1,0,0,0,0,0,0,0,0,0,11/2023
79634158.5714,1,1,0,0,0,1,0,1,1,0,11/2023
79683872.8571,1,0,0,0,0,1,0,0,0,0,11/2023
79747287.1429,1,0,0,0,0,1,1,0,0,0,11/2023
79987530.0,1,0,0,0,0,0,0,0,0,0,11/2023
80092072.8571,1,1,0,0,0,0,0,1,0,0,11/2023
80288074.2857,1,0,0,0,0,0,0,0,0,0,11/2023
80351000.0,1,1,1,0,0,1,0,0,0,1,11/2023
80656031.4286,1,1,0,0,0,0,0,0,0,0,11/2023
80659557.1429,1,0,0,0,0,1,1,1,0,0,11/2023
80670230.0,1,1,0,0,0,0,0,0,0,0,11/2023
80845114.2857,1,1,0,0,0,0,0,0,0,0,11/2023
80949715.7143,1,0,0,0,0,1,0,0,0,0,11/2023
81060358.5714,1,0,0,0,0,1,1,0,0,0,11/2023
81086158.5714,1,0,0,0,0,0,0,0,0,0,11/2023
81734901.4286,0,1,0,0,1,0,0,0,0,0,11/2023
81772800.0,1,1,0,0,0,1,0,1,1,0,11/2023
81775371.4286,1,1,0,0,0,1,1,1,0,0,11/2023
81798485.7143,1,1,0,1,0,1,0,1,1,1,11/2023
81909271.4286,0,0,0,0,0,1,0,0,0,0,11/2023
81919002.8571,1,1,0,1,0,1,1,0,0,0,11/2023
81937000.0,1,0,0,0,0,1,1,0,0,0,11/2023
81949542.8571,1,0,1,0,0,1,1,0,0,1,11/2023
81963342.8571,0,1,0,0,0,0,0,0,0,1,11/2023
82002885.7143,1,1,0,1,0,1,0,1,1,1,11/2023
82127044.2857,1,1,0,1,0,1,1,1,1,0,11/2023
82227157.1429,1,1,0,0,0,1,0,0,0,0,11/2023
82293942.8571,1,1,0,1,0,1,0,1,0,1,11/2023
82300214.2857,1,0,0,0,0,1,0,1,0,0,11/2023
82306285.7143,1,1,0,1,0,1,0,1,1,0,11/2023
82345201.4286,0,1,0,0,0,1,0,1,1,0,11/2023
82380271.4286,1,1,0,1,0,0,1,0,0,0,11/2023
82406558.5714,1,1,0,0,0,0,0,0,0,0,11/2023
82500315.7143,0,1,0,0,0,0,0,0,0,0,11/2023
82513814.2857,1,0,0,0,0,1,0,0,0,0,11/2023
82706058.5714,1,1,0,0,0,1,0,0,0,0,11/2023
82733285.7143,0,1,0,0,0,1,0,0,0,0,11/2023
82768215.7143,0,1,0,0,0,1,1,1,1,0,11/2023
82840515.7143,1,1,0,1,0,1,1,1,1,1,11/2023
82952172.8571,1,1,0,0,0,1,0,1,0,1,11/2023
82997457.1429,0,1,0,0,0,1,1,0,0,0,11/2023
83186630.0,1,0,0,0,0,1,0,0,0,0,11/2023
83210745.7143,1,0,0,0,0,0,0,0,0,0,11/2023
83646145.7143,1,1,0,0,0,1,1,0,0,0,11/2023
83706300.0,1,1,0,0,0,1,0,0,0,0,11/2023
83748142.8571,1,0,0,1,0,1,0,1,1,1,11/2023
83779431.4286,1,0,0,0,0,1,1,1,0,0,11/2023
84033171.4286,1,1,0,0,0,1,0,0,0,1,11/2023
84069730.0,1,1,0,0,0,0,1,0,0,0,11/2023
84130900.0,1,1,1,0,0,1,1,0,0,0,11/2023
84219557.1429,0,1,0,0,0,0,0,0,0,0,11/2023
84366328.5714,1,1,0,1,0,1,1,0,0,0,11/2023
84423017.1429,1,1,0,1,0,1,1,1,1,0,11/2023
84456772.8571,1,0,0,0,0,0,0,1,0,0,11/2023
84575158.5714,0,0,0,1,0,0,0,0,0,0,11/2023
84598700.0,1,0,0,0,0,1,0,0,0,0,11/2023
84669387.1429,1,1,0,1,0,1,0,1,1,0,11/2023
84730331.4286,1,0,0,0,0,1,1,1,0,0,11/2023
84785072.8571,1,1,0,0,0,1,0,0,0,0,11/2023
84800328.5714,1,0,0,0,0,1,1,1,1,0,11/2023
84854271.4286,1,1,0,0,0,1,0,0,0,0,11/2023
84883228.5714,0,1,0,1,0,0,1,0,0,0,11/2023
84884287.1429,1,1,0,0,0,1,0,1,1,0,11/2023
84922928.5714,1,1,0,1,0,1,0,1,1,0,11/2023
85262828.5714,0,1,0,0,0,1,1,0,0,0,11/2023
85345342.8571,1,1,0,0,0,1,1,1,1,0,11/2023
85410585.7143,1,1,0,1,0,1,0,1,1,0,11/2023
85434772.8571,1,1,0,0,0,1,1,0,0,0,11/2023
85444715.7143,1,1,0,0,0,0,0,1,0,0,11/2023
85458942.8571,1,1,0,0,0,1,0,1,0,1,11/2023
85740701.4286,1,1,0,0,0,1,1,0,0,0,11/2023
85937385.7143,1,1,0,0,1,0,0,1,1,0,11/2023
86089230.0,1,1,0,0,0,0,0,1,0,0,11/2023
86132458.5714,1,1,0,1,0,0,1,1,1,0,11/2023
86267230.0,1,0,0,1,1,1,1,1,1,0,11/2023
86305317.1429,1,1,0,0,0,1,1,1,1,0,11/2023
86422972.8571,1,0,1,0,0,0,0,0,0,0,11/2023
86507042.8571,1,1,1,0,0,1,0,1,0,1,11/2023
86594701.4286,1,0,0,0,0,1,1,0,0,0,11/2023
86815671.4286,1,1,0,0,0,1,1,0,0,0,11/2023
86874602.8571,1,0,0,0,0,1,0,0,0,0,11/2023
86891715.7143,1,0,0,0,0,1,0,1,0,1,11/2023
87031257.1429,1,0,0,0,0,1,1,1,1,0,11/2023
87098742.8571,0,1,0,0,0,1,0,0,0,0,11/2023
87123615.7143,1,1,0,1,0,1,1,0,0,0,11/2023
87169428.5714,0,0,0,0,0,1,0,0,0,0,11/2023
87204342.8571,1,1,0,1,0,1,0,1,1,1,11/2023
87457701.4286,1,0,0,0,0,1,0,0,0,0,11/2023
87488945.7143,0,0,0,0,0,1,0,0,0,0,11/2023
87551001.4286,1,0,0,0,0,0,0,0,0,0,11/2023
87645787.1429,1,0,0,0,0,0,0,0,0,0,11/2023
87674288.5714,1,0,0,0,0,0,0,1,1,0,11/2023
87694885.7143,1,1,0,0,0,0,0,0,0,1,11/2023
87815358.5714,1,0,0,0,0,1,1,0,0,0,11/2023
87854630.0,1,0,0,0,0,1,1,1,1,0,11/2023
87907572.8571,1,1,0,1,0,1,0,0,0,0,11/2023
88072357.1429,1,0,0,1,0,0,0,0,0,0,11/2023
88158044.2857,1,0,0,0,0,1,0,0,0,0,11/2023
88308772.8571,1,1,0,0,0,0,1,0,0,0,11/2023
88500772.8571,1,0,0,0,0,0,0,0,0,0,11/2023
88853128.5714,1,1,0,0,1,1,0,1,1,0,11/2023
88937430.0,1,0,0,0,0,1,0,0,0,0,11/2023
89123758.5714,1,0,0,0,0,0,0,0,0,0,11/2023
89217387.1429,1,0,0,0,0,0,0,0,0,0,11/2023
89330730.0,1,0,0,0,0,0,1,0,0,0,11/2023
89342357.1429,1,1,0,0,0,1,1,0,0,0,11/2023
89510042.8571,1,1,0,1,0,1,0,0,0,0,11/2023
89513301.4286,1,0,0,0,0,1,0,0,0,1,11/2023
89526844.2857,1,1,0,0,0,1,1,1,0,0,11/2023
89537788.5714,0,0,0,0,0,1,0,1,0,0,11/2023
89595328.5714,1,1,0,0,0,1,0,1,1,1,11/2023
89766574.2857,1,1,0,0,0,0,1,0,0,0,11/2023
89897457.1429,1,1,0,0,0,1,1,1,1,0,11/2023
89910187.1429,1,1,0,0,0,1,0,0,0,0,11/2023
89938885.7143,1,1,0,0,0,0,1,1,0,0,11/2023
90040171.4286,1,0,0,0,0,1,0,0,0,0,11/2023
90189358.5714,0,1,0,1,0,1,1,0,0,0,11/2023
90232428.5714,1,1,1,0,0,1,0,0,0,1,11/2023
90278014.2857,1,0,0,0,0,0,1,0,0,0,11/2023
90404314.2857,1,0,0,0,0,1,0,0,0,0,11/2023
90670415.7143,1,0,0,0,0,0,0,0,0,0,11/2023
90677800.0,1,1,0,1,0,1,1,1,1,1,11/2023
90762600.0,1,1,0,1,0,1,0,0,0,0,11/2023
90804371.4286,1,1,0,0,0,1,0,0,0,0,11/2023
90956230.0,1,0,0,1,0,1,0,1,0,0,11/2023
91006542.8571,0,1,0,0,0,1,0,0,0,0,11/2023
91080060.0,0,1,0,0,0,0,0,0,0,0,11/2023
91166585.7143,1,1,0,0,0,1,1,0,0,0,11/2023
91295244.2857,1,0,0,0,0,1,0,0,0,0,11/2023
91308071.4286,0,1,0,0,0,0,0,1,0,0,11/2023
91309415.7143,1,0,0,0,0,0,0,0,0,0,11/2023
91352000.0,1,1,0,0,0,1,0,0,0,0,11/2023
91428460.0,0,1,0,0,0,0,1,0,0,0,11/2023
91532815.7143,0,1,0,0,0,1,0,1,0,0,11/2023
91578931.4286,0,0,0,0,0,0,0,0,0,0,11/2023
91614057.1429,1,0,0,0,0,1,0,0,0,1,11/2023
91828414.2857,1,1,0,0,0,0,0,0,0,0,11/2023
91910931.4286,0,1,0,0,0,0,1,0,0,0,11/2023
92141787.1429,1,0,0,0,0,1,0,0,0,0,11/2023
92238344.2857,1,1,0,0,0,0,0,0,0,0,11/2023
92249057.1429,1,0,0,0,0,0,0,0,0,0,11/2023
92251901.4286,1,0,0,0,0,0,0,0,0,0,11/2023
92297017.1429,1,1,0,0,0,1,0,1,0,1,11/2023
92372101.4286,0,1,0,0,0,1,0,0,0,0,11/2023
92381514.2857,1,1,0,0,0,0,0,1,1,0,11/2023
92589287.1429,1,0,0,0,0,0,0,0,0,0,11/2023
92732301.4286,0,1,0,0,1,0,0,1,1,0,11/2023
92747628.5714,0,1,0,0,0,1,0,1,0,0,11/2023
92771771.4286,1,1,0,1,0,1,0,1,1,0,11/2023
92925957.1429,1,1,0,0,0,1,0,0,0,0,11/2023
92964044.2857,1,0,0,0,0,0,0,0,0,0,11/2023
92996414.2857,1,1,0,0,0,1,0,1,0,0,11/2023
93141771.4286,1,1,0,0,0,1,1,1,0,0,11/2023
93167915.7143,1,0,0,0,0,1,1,1,0,0,11/2023
93389928.5714,1,0,0,0,0,1,0,0,0,1,11/2023
93401715.7143,1,1,1,0,0,1,0,1,1,1,11/2023
93456730.0,1,0,0,0,0,1,0,0,0,0,11/2023
93470442.8571,1,1,0,0,1,1,0,1,1,0,11/2023
93603460.0,1,0,0,0,0,1,1,0,0,0,11/2023
93662317.1429,1,1,0,0,0,0,0,1,0,0,11/2023
93886572.8571,1,0,0,0,0,1,0,0,0,1,11/2023
93970858.5714,1,0,0,0,0,1,1,1,0,0,11/2023
93971300.0,1,1,0,0,0,1,0,0,0,1,11/2023
93983715.7143,0,1,0,0,0,1,0,1,0,0,11/2023
94011902.8571,1,1,0,0,0,0,1,0,0,0,11/2023
94215644.2857,1,0,0,0,1,0,0,0,0,0,11/2023
94254300.0,0,1,0,0,0,1,0,0,0,0,11/2023
94403174.2857,1,0,0,0,0,1,0,0,0,0,11/2023
94423157.1429,1,1,0,0,0,1,0,1,0,1,11/2023
94520901.4286,1,1,0,0,0,1,1,0,0,0,11/2023
94717001.4286,1,0,0,0,0,1,1,0,0,0,11/2023
94759272.8571,0,0,0,0,0,1,0,0,0,0,11/2023
94805700.0,1,0,0,1,1,1,0,1,1,0,11/2023
94890387.1429,1,1,0,0,0,1,0,1,0,0,11/2023
94957114.2857,1,1,0,0,0,0,0,1,1,0,11/2023
95063142.8571,1,1,0,0,0,1,0,1,1,0,11/2023
95212428.5714,1,0,0,0,0,0,1,0,0,0,11/2023
95218460.0,1,0,0,0,0,0,0,0,0,0,11/2023
95234957.1429,1,1,0,0,1,0,1,1,1,1,11/2023
95472242.8571,1,0,1,0,0,1,0,1,0,1,11/2023
95499200.0,1,1,0,0,0,1,1,1,1,1,11/2023
95533887.1429,1,0,0,1,0,1,1,0,0,0,11/2023
95572428.5714,1,0,1,1,0,0,0,0,0,1,11/2023
95706844.2857,0,1,0,0,0,0,1,0,0,0,11/2023
95768730.0,1,0,0,0,0,0,0,1,0,0,11/2023
95804928.5714,1,0,0,0,0,1,0,0,0,1,11/2023
95831171.4286,1,0,0,0,0,1,0,0,0,0,11/2023
96022788.5714,1,0,0,0,0,0,0,0,0,0,11/2023
96103572.8571,1,0,0,0,0,1,0,1,0,0,11/2023
96103602.8571,0,0,0,0,0,0,1,0,0,0,11/2023
96143630.0,1,0,0,1,0,1,1,1,1,0,11/2023
96306130.0,1,0,0,0,0,0,0,0,0,0,11/2023
96410501.4286,0,1,0,0,0,0,1,0,0,0,11/2023
96476371.4286,1,1,1,0,0,0,0,0,0,0,11/2023
96504915.7143,1,0,0,0,0,0,0,0,0,0,11/2023
96514614.2857,0,1,0,0,0,1,0,0,0,0,11/2023
96558928.5714,1,0,1,1,0,1,0,1,1,0,11/2023
96607717.1429,1,0,0,0,0,1,0,1,1,1,11/2023
96987144.2857,1,1,0,0,0,1,0,1,1,0,11/2023
97120071.4286,1,0,0,0,0,1,0,0,0,0,11/2023
97131071.4286,1,1,0,0,0,0,0,1,0,0,11/2023
97233874.2857,0,0,0,0,0,1,1,0,0,0,11/2023
97269745.7143,0,0,0,0,0,0,1,1,1,0,11/2023
97316645.7143,1,0,0,0,0,0,0,0,0,0,11/2023
97382342.8571,1,0,0,0,0,1,0,0,0,0,11/2023
97409285.7143,1,1,0,0,0,1,0,0,0,1,11/2023
97434558.5714,1,0,0,0,0,1,1,1,0,0,11/2023
97490628.5714,1,1,0,0,0,1,1,1,1,0,11/2023
97711614.2857,1,0,0,0,0,0,0,1,0,0,11/2023
97842614.2857,1,0,0,0,0,1,1,0,0,0,11/2023
98029601.4286,1,0,0,0,0,0,0,1,0,0,11/2023
98169100.0,1,1,0,0,0,1,0,0,0,1,11/2023
98213001.4286,1,1,0,0,0,0,0,1,0,0,11/2023
98306757.1429,1,1,0,0,0,1,0,1,0,1,11/2023
98386472.8571,1,0,0,0,0,1,0,0,0,0,11/2023
98420617.1429,1,0,0,0,0,1,0,0,0,0,11/2023
98610160.0,1,1,0,0,0,1,1,1,0,0,11/2023
98632257.1429,1,0,0,0,0,0,0,0,0,0,11/2023
98675128.5714,1,1,0,0,0,0,0,0,0,1,11/2023
98695987.1429,1,0,0,0,0,1,0,0,0,0,11/2023
98746185.7143,1,1,0,0,0,1,1,1,1,1,11/2023
99007972.8571,1,1,0,0,0,0,1,0,0,0,11/2023
99074945.7143,0,0,0,0,0,0,0,1,0,0,11/2023
99085828.5714,1,0,0,0,0,1,0,1,0,0,11/2023
99153517.1429,0,0,0,0,0,1,0,0,0,0,11/2023
99175015.7143,1,1,0,1,0,1,1,1,0,0,11/2023
99200687.1429,1,1,0,0,0,1,1,0,0,0,11/2023
99270244.2857,1,1,0,1,0,1,0,1,0,0,11/2023
99273902.8571,1,0,0,0,0,1,0,0,0,0,11/2023
99425344.2857,1,0,0,0,0,1,0,0,0,0,11/2023
99434044.2857,1,1,0,0,0,1,0,1,1,1,11/2023
99527372.8571,1,0,0,0,0,0,0,0,0,1,11/2023
99579630.0,1,1,0,0,0,1,1,1,0,0,11/2023
99742315.7143,1,1,0,0,0,1,0,1,0,1,11/2023
99795072.8571,0,0,0,0,0,1,0,0,0,0,11/2023
99795885.7143,1,1,0,0,0,1,0,0,0,0,11/2023
99880057.1429,1,1,0,0,0,1,0,0,0,1,11/2023
99946714.2857,1,1,0,0,0,1,0,1,0,1,11/2023
100119357.1429,0,1,0,0,0,1,0,0,0,1,11/2023
100132830.0,1,1,0,0,0,0,1,0,0,0,11/2023
100252815.7143,1,1,0,0,0,1,1,1,0,0,11/2023
100262331.4286,1,0,0,0,0,0,0,0,0,0,11/2023
100475928.5714,1,0,0,0,0,1,0,1,1,0,11/2023
100523431.4286,1,0,0,1,0,1,1,0,0,0,11/2023
100619087.1429,1,0,0,0,0,1,1,0,0,0,11/2023
100639242.8571,1,0,0,0,0,0,0,0,0,0,11/2023
100688472.8571,1,1,0,1,0,1,1,1,0,0,11/2023
100767557.1429,1,1,0,0,0,1,0,1,0,0,11/2023
100913571.4286,1,1,0,0,0,1,0,0,0,1,11/2023
101055130.0,0,1,0,0,0,0,1,0,0,0,11/2023
101095200.0,1,1,0,0,0,1,0,0,0,0,11/2023
101103885.7143,0,1,0,0,0,1,0,1,0,0,11/2023
101172971.4286,1,0,0,0,0,1,0,0,0,0,11/2023
101173728.5714,1,0,0,0,0,0,0,0,0,1,11/2023
101194214.2857,1,1,0,0,0,1,1,1,0,0,11/2023
101252057.1429,1,1,0,0,0,1,0,0,0,0,11/2023
101294602.8571,1,0,0,0,0,1,1,0,0,0,11/2023
101295857.1429,1,1,1,0,0,1,0,1,0,0,11/2023
101326300.0,1,0,1,0,0,0,0,1,0,0,11/2023
101509874.2857,1,1,0,0,0,1,0,0,0,0,11/2023
101540857.1429,1,1,0,0,0,1,1,1,1,0,11/2023
101803358.5714,1,1,0,0,0,1,1,1,0,1,11/2023
101996701.4286,1,1,0,0,0,1,0,0,0,0,11/2023
102234887.1429,1,0,0,0,0,0,1,0,0,0,11/2023
102305500.0,1,1,0,0,1,1,0,0,0,0,11/2023
102317844.2857,1,1,0,0,0,1,0,0,0,0,11/2023
102388857.1429,1,0,0,0,0,0,0,0,0,0,11/2023
102428858.5714,0,0,0,0,0,0,0,0,0,0,11/2023
102439158.5714,1,1,0,0,0,1,0,0,0,1,11/2023
102711160.0,1,1,0,0,0,1,0,0,0,0,11/2023
102830887.1429,1,0,0,1,0,1,0,0,0,0,11/2023
103020414.2857,0,1,0,0,0,1,0,0,0,0,11/2023
103115930.0,1,1,0,0,0,1,0,1,1,1,11/2023
103170414.2857,1,0,0,0,0,1,0,0,0,0,11/2023
103208944.2857,1,0,0,0,0,0,0,0,0,0,11/2023
103416400.0,1,1,0,0,0,0,0,1,0,0,11/2023
103497871.4286,1,0,0,0,0,0,0,0,0,0,11/2023
103601815.7143,1,0,0,0,0,0,1,0,0,0,11/2023
103701914.2857,1,1,0,0,1,1,0,0,0,1,11/2023
103708944.2857,1,1,0,0,0,1,1,1,0,0,11/2023
103866374.2857,0,0,0,0,0,1,0,0,0,0,11/2023
103925157.1429,1,1,0,0,0,1,1,0,0,1,11/2023
104363144.2857,1,0,0,0,0,1,0,0,0,1,11/2023
104433174.2857,1,0,0,0,0,0,0,0,0,0,11/2023
104491344.2857,1,0,0,0,0,1,1,1,0,0,11/2023
104706888.5714,0,1,0,0,0,1,1,1,0,0,11/2023
104748530.0,1,0,0,0,0,0,0,1,1,0,11/2023
104895172.8571,1,0,1,0,1,1,0,0,0,1,11/2023
105059971.4286,1,0,0,0,0,1,0,0,0,0,11/2023
105189944.2857,0,1,0,0,0,0,0,1,0,0,11/2023
105293100.0,1,1,0,0,0,1,1,1,0,0,11/2023
105337588.5714,1,0,0,0,0,1,0,1,0,0,11/2023
105365460.0,0,0,0,1,0,0,0,1,1,0,11/2023
105713000.0,1,0,0,0,0,0,0,0,0,0,11/2023
105741828.5714,1,0,0,0,0,1,0,0,0,0,11/2023
105761617.1429,1,0,0,0,0,1,1,0,0,0,11/2023
105765742.8571,1,1,0,1,0,1,1,1,1,0,11/2023
105836171.4286,1,0,0,0,0,0,0,1,1,0,11/2023
105879588.5714,1,1,0,0,0,1,1,0,0,0,11/2023
105965730.0,1,0,0,0,0,1,0,0,0,0,11/2023
106055500.0,0,1,0,0,0,0,0,0,0,0,11/2023
106417602.8571,1,0,0,0,0,1,1,1,1,0,11/2023
106612044.2857,1,1,0,0,0,1,0,0,0,0,11/2023
106646714.2857,1,1,0,0,0,1,0,1,1,0,11/2023
106754317.1429,1,0,0,0,0,1,1,0,0,0,11/2023
106757614.2857,1,0,0,0,0,0,0,0,0,0,11/2023
106831485.7143,1,0,0,0,0,1,1,1,1,0,11/2023
106859931.4286,0,0,0,0,0,0,0,0,0,0,11/2023
106908471.4286,0,1,0,0,0,1,0,0,0,0,11/2023
107039642.8571,1,1,0,0,0,1,1,0,0,1,11/2023
107307057.1429,1,1,0,0,0,1,0,1,1,0,11/2023
107508401.4286,1,1,0,1,0,1,1,0,0,0,11/2023
107564614.2857,0,1,0,0,0,1,0,0,0,0,11/2023
107733728.5714,1,1,0,0,0,1,1,0,0,0,11/2023
107761928.5714,1,1,0,0,0,1,0,1,0,0,11/2023
107765442.8571,1,1,0,1,0,1,0,1,0,0,11/2023
107847387.1429,1,0,0,0,0,0,0,0,0,0,11/2023
107946115.7143,1,1,0,0,0,1,1,0,0,0,11/2023
108402842.8571,1,1,0,1,0,1,1,1,1,1,11/2023
108700000.0,1,1,0,0,0,1,0,1,1,0,11/2023
108834442.8571,1,0,1,0,0,0,0,0,0,0,11/2023
108872528.5714,1,0,0,0,0,1,1,1,0,1,11/2023
108874272.8571,1,1,0,0,0,1,0,1,1,0,11/2023
108875387.1429,1,1,0,0,0,1,0,1,1,0,11/2023
108923345.7143,0,1,0,0,0,0,0,0,0,0,11/2023
108990714.2857,1,1,0,0,0,1,0,1,0,0,11/2023
109118744.2857,1,1,0,0,0,1,1,0,0,0,11/2023
109267058.5714,1,0,0,0,0,1,0,0,0,0,11/2023
109274271.4286,1,0,0,0,0,0,1,0,0,0,11/2023
109391028.5714,1,1,0,0,0,1,1,0,0,0,11/2023
109525057.1429,1,0,0,0,0,1,0,1,0,0,11/2023
109526617.1429,1,0,0,0,0,1,0,0,0,0,11/2023
109696258.5714,1,1,0,0,0,1,1,1,0,1,11/2023
109724885.7143,1,1,0,0,0,0,0,0,0,0,11/2023
109818771.4286,1,1,0,0,0,1,0,1,0,0,11/2023
110193000.0,1,1,0,0,0,1,0,0,0,0,11/2023
110302514.2857,1,1,0,0,0,1,0,1,0,1,11/2023
110389444.2857,1,1,0,1,0,1,1,1,0,0,11/2023
110450330.0,1,0,0,0,0,1,1,0,0,0,11/2023
110561687.1429,1,0,0,0,0,1,0,0,0,0,11/2023
110628571.4286,1,0,0,0,0,0,0,0,0,0,11/2023
110810572.8571,0,1,0,0,0,0,0,0,0,0,11/2023
110879645.7143,0,0,0,0,0,1,0,0,0,0,11/2023
110917715.7143,1,1,0,0,0,1,0,1,0,1,11/2023
110978887.1429,1,0,0,0,0,1,0,1,1,0,11/2023
